"UNIQID","GEOMETRY","POINT","REQUEST_ID","DISTRICT","ROUTE","FROM_RP","TO_RP","CHAINAGE","TEST_DATE","TRAVEL_DIRECTION","PAVE_TYPE","LANE_TYPE","LATITUDE","LONGITUDE","SURFACE_DEFLECTION_CRITERIA","SUBGRADE_DEFLECTION_CRITERIA","SURFACE_DEFLECTION","SUBGRADE_DEFLECTION","LTE","LONGLIST_ID","Surface Temperature(F)","Air Temperature(F)","Filename"
"11",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.86648454,40.4960481,NULL),NULL,NULL),4,"D2303210001","CRAWFORDSVILLE","I-65","176+50","178+0",528,"nan","SB","asphalt","SHOULDER",40.4960481,-86.86648454,8,3.33,1.85,0.67,0.8083832335329341711786010290013796243469,1954,61.7,44.3,"I-65 SB RP-176+50 to RP-178+0 SH"
"12",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.8659514,40.49588274,NULL),NULL,NULL),5,"D2303210001","CRAWFORDSVILLE","I-65","176+50","178+0",692,"nan","SB","asphalt","SHOULDER",40.49588274,-86.8659514,8,3.33,1.8,0.68,0.8209876543209875483920130179733681984453,1954,60.4,44.3,"I-65 SB RP-176+50 to RP-178+0 SH"
"13",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.8655095,40.49571391,NULL),NULL,NULL),6,"D2303210001","CRAWFORDSVILLE","I-65","176+50","178+0",833,"nan","SB","asphalt","SHOULDER",40.49571391,-86.8655095,8,3.33,1.88,0.64,0.8000000000000001764705888926982896462532,1954,62,44.5,"I-65 SB RP-176+50 to RP-178+0 SH"
"14",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.86482117,40.49541169,NULL),NULL,NULL),7,"D2303210001","CRAWFORDSVILLE","I-65","176+50","178+0",1043,"nan","SB","asphalt","SHOULDER",40.49541169,-86.86482117,8,3.33,1.52,0.54,0.8029197080291970371357023273757212097996,1954,60.8,44.8,"I-65 SB RP-176+50 to RP-178+0 SH"
"15",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.51384828,40.11353974,NULL),NULL,NULL),12,"D2308180001","CRAWFORDSVILLE","I-65","nan","nan",16772,"08/31/2023","NB","concrete","UNKNOWN",40.11353974,-86.51384828,8,3.71,3.21,1.3,0.8698412698412700650037801229674868179944,2308,65,63.9,"I-65 NB RP-141+60 to RP-147+00 T3 JOINT AND MID L3"
"16",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.51385,40.11355333,NULL),NULL,NULL),13,"D2308180001","CRAWFORDSVILLE","I-65","nan","nan",16778,"08/31/2023","NB","concrete","UNKNOWN",40.11355333,-86.51385,8,3.71,1.14,0.76,0.9203539823008850904534424314746446193229,2308,63.2,64,"I-65 NB RP-141+60 to RP-147+00 T3 JOINT AND MID L3"
"17",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.51384667,40.11355667,NULL),NULL,NULL),14,"D2308180001","CRAWFORDSVILLE","I-65","nan","nan",16785,"08/31/2023","NB","concrete","UNKNOWN",40.11355667,-86.51384667,8,3.71,3.39,1.23,0.8622754491017963494567748575525261861831,2308,65.1,63.9,"I-65 NB RP-141+60 to RP-147+00 T3 JOINT AND MID L3"
"18",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.51384833,40.11356603,NULL),NULL,NULL),15,"D2308180001","CRAWFORDSVILLE","I-65","nan","nan",16791,"08/31/2023","NB","concrete","UNKNOWN",40.11356603,-86.51384833,8,3.71,1.1,0.69,0.8796296296296296776406037453843120009404,2308,63.5,63.5,"I-65 NB RP-141+60 to RP-147+00 T3 JOINT AND MID L3"
"19",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.51385,40.11357,NULL),NULL,NULL),16,"D2308180001","CRAWFORDSVILLE","I-65","nan","nan",16801,"08/31/2023","NB","concrete","UNKNOWN",40.11357,-86.51385,8,3.71,2.94,1.06,0.8437500000000001323784727153704871947112,2308,65.3,63.7,"I-65 NB RP-141+60 to RP-147+00 T3 JOINT AND MID L3"
"20",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.51385357,40.11358619,NULL),NULL,NULL),17,"D2308180001","CRAWFORDSVILLE","I-65","nan","nan",16808,"08/31/2023","NB","concrete","UNKNOWN",40.11358619,-86.51385357,8,3.71,0.96,0.6,0.8936170212765957107288364511558284395635,2308,64.7,64,"I-65 NB RP-141+60 to RP-147+00 T3 JOINT AND MID L3"
"21",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.513855,40.11358997,NULL),NULL,NULL),18,"D2308180001","CRAWFORDSVILLE","I-65","nan","nan",16814,"08/31/2023","NB","concrete","UNKNOWN",40.11358997,-86.513855,8,3.71,2.47,1.03,0.887966804979253351354144243066364857692,2308,65.9,64.1,"I-65 NB RP-141+60 to RP-147+00 T3 JOINT AND MID L3"
"22",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.49675341,40.06928561,NULL),NULL,NULL),1,"D2308180001","CRAWFORDSVILLE","I-65","nan","nan",46,"08/31/2023","NB","concrete","SHOULDER",40.06928561,-86.49675341,8,2.98,1.33,0.68,0.8692307692307691704142009585919358032795,2309,105.6,90.3,"I-65 NB RP-141+60 to RP-147+00 T4 INSDIE SH HOT"
"23",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.4967662,40.06931269,NULL),NULL,NULL),2,"D2308180001","CRAWFORDSVILLE","I-65","nan","nan",52,"08/31/2023","NB","concrete","SHOULDER",40.06931269,-86.4967662,8,2.98,1.13,0.65,0.9090909090909089752066111392226114671831,2309,103.8,90.7,"I-65 NB RP-141+60 to RP-147+00 T4 INSDIE SH HOT"
"24",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.4967832,40.06936132,NULL),NULL,NULL),3,"D2308180001","CRAWFORDSVILLE","I-65","nan","nan",62,"08/31/2023","NB","concrete","SHOULDER",40.06936132,-86.4967832,8,2.98,1.42,0.73,0.8695652173913044171392567169388565183824,2309,103.7,91,"I-65 NB RP-141+60 to RP-147+00 T4 INSDIE SH HOT"
"25",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.496795,40.06939395,NULL),NULL,NULL),4,"D2308180001","CRAWFORDSVILLE","I-65","nan","nan",69,"08/31/2023","NB","concrete","SHOULDER",40.06939395,-86.496795,8,2.98,1.3,0.72,0.8968253968253967762660617973213289082107,2309,103,90.9,"I-65 NB RP-141+60 to RP-147+00 T4 INSDIE SH HOT"
"26",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.49679833,40.06940109,NULL),NULL,NULL),5,"D2308180001","CRAWFORDSVILLE","I-65","nan","nan",75,"08/31/2023","NB","concrete","SHOULDER",40.06940109,-86.49679833,8,2.98,1.29,0.62,0.8968253968253967762660617973213289082107,2309,103.9,90.5,"I-65 NB RP-141+60 to RP-147+00 T4 INSDIE SH HOT"
"27",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.49680667,40.06942167,NULL),NULL,NULL),6,"D2308180001","CRAWFORDSVILLE","I-65","nan","nan",85,"08/31/2023","NB","concrete","SHOULDER",40.06942167,-86.49680667,8,2.98,1.14,0.68,0.9279279279279279084489894575059111926358,2309,103.8,90.7,"I-65 NB RP-141+60 to RP-147+00 T4 INSDIE SH HOT"
"28",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.49681469,40.06943068,NULL),NULL,NULL),7,"D2308180001","CRAWFORDSVILLE","I-65","nan","nan",92,"08/31/2023","NB","concrete","SHOULDER",40.06943068,-86.49681469,8,2.98,1.2,0.6,0.8717948717948718255533641292002326916393,2309,104.5,91.2,"I-65 NB RP-141+60 to RP-147+00 T4 INSDIE SH HOT"
"29",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.4968209,40.06945115,NULL),NULL,NULL),8,"D2308180001","CRAWFORDSVILLE","I-65","nan","nan",98,"08/31/2023","NB","concrete","SHOULDER",40.06945115,-86.4968209,8,2.98,1.17,0.69,0.9115044247787612804448281301245688883203,2309,104.5,91.4,"I-65 NB RP-141+60 to RP-147+00 T4 INSDIE SH HOT"
"30",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.49682667,40.069465,NULL),NULL,NULL),9,"D2308180001","CRAWFORDSVILLE","I-65","nan","nan",108,"08/31/2023","NB","concrete","SHOULDER",40.069465,-86.49682667,8,2.98,1.35,0.7,0.8796992481203007066538525083253823362479,2309,106.1,91.3,"I-65 NB RP-141+60 to RP-147+00 T4 INSDIE SH HOT"
"31",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.51392364,40.11347409,NULL),NULL,NULL),10,"D2308180001","CRAWFORDSVILLE","I-65","nan","nan",16732,"08/31/2023","NB","concrete","SHOULDER",40.11347409,-86.51392364,8,2.98,1.18,0.52,0.8434782608695651765595461616894708231705,2309,102.8,93.3,"I-65 NB RP-141+60 to RP-147+00 T4 INSDIE SH HOT"
"32",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.51393084,40.11349697,NULL),NULL,NULL),11,"D2308180001","CRAWFORDSVILLE","I-65","nan","nan",16739,"08/31/2023","NB","concrete","SHOULDER",40.11349697,-86.51393084,8,2.98,0.95,0.5,0.9021739130434782289697541344720709132229,2309,101.9,92.5,"I-65 NB RP-141+60 to RP-147+00 T4 INSDIE SH HOT"
"33",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.5139419,40.11352547,NULL),NULL,NULL),12,"D2308180001","CRAWFORDSVILLE","I-65","nan","nan",16749,"08/31/2023","NB","concrete","SHOULDER",40.11352547,-86.5139419,8,2.98,1.14,0.56,0.8909090909090908793388428643715286629899,2309,102.2,92,"I-65 NB RP-141+60 to RP-147+00 T4 INSDIE SH HOT"
"34",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.51394167,40.1135385,NULL),NULL,NULL),13,"D2308180001","CRAWFORDSVILLE","I-65","nan","nan",16755,"08/31/2023","NB","concrete","SHOULDER",40.1135385,-86.51394167,8,2.98,1.28,0.6,0.9098360655737706187852732491802540190261,2309,102,91.4,"I-65 NB RP-141+60 to RP-147+00 T4 INSDIE SH HOT"
"35",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.51394895,40.1135529,NULL),NULL,NULL),14,"D2308180001","CRAWFORDSVILLE","I-65","nan","nan",16762,"08/31/2023","NB","concrete","SHOULDER",40.1135529,-86.51394895,8,2.98,0.95,0.5,0.8924731182795698577870272727960341152122,2309,102.9,91,"I-65 NB RP-141+60 to RP-147+00 T4 INSDIE SH HOT"
"36",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.51734552,40.12531985,NULL),NULL,NULL),88,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",21152,"nan","NB","concrete","SHOULDER",40.12531985,-86.51734552,8,3.22,0.99,0.65,0.9090909090909092470156112335164262789808,2287,54.2,56.8,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID INSIDE SHOULDER"
"37",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.51776225,40.12676933,NULL),NULL,NULL),89,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",21706,"nan","NB","concrete","SHOULDER",40.12676933,-86.51776225,8,3.22,3.75,1.53,0.8743315508021390171294574438801173717112,2287,54.3,57.6,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID INSIDE SHOULDER"
"38",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.51777335,40.12679232,NULL),NULL,NULL),90,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",21713,"nan","NB","concrete","SHOULDER",40.12679232,-86.51777335,8,3.22,1.51,1.05,0.9261744966442950758974812530535762249333,2287,55,57,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID INSIDE SHOULDER"
"39",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.5181434,40.12801775,NULL),NULL,NULL),91,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",22156,"nan","NB","concrete","SHOULDER",40.12801775,-86.5181434,8,3.22,3.85,1.37,0.8619791666666668067084423619740736492531,2287,54.6,57.1,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID INSIDE SHOULDER"
"40",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.51815451,40.12805663,NULL),NULL,NULL),92,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",22162,"nan","NB","concrete","SHOULDER",40.12805663,-86.51815451,8,3.22,1.2,0.88,0.9327731092436976971965264819679189934018,2287,55,56.7,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID INSIDE SHOULDER"
"41",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.51851388,40.12928709,NULL),NULL,NULL),93,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",22618,"nan","NB","concrete","SHOULDER",40.12928709,-86.51851388,8,3.22,2.59,0.94,0.8554687499999999491882322325864117902197,2287,54.8,57.2,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID INSIDE SHOULDER"
"42",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.51851729,40.12929799,NULL),NULL,NULL),94,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",22625,"nan","NB","concrete","SHOULDER",40.12929799,-86.51851729,8,3.22,1.1,0.77,0.9174311926605504284151164598009816424463,2287,54.9,56.8,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID INSIDE SHOULDER"
"43",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.5188966,40.13061479,NULL),NULL,NULL),95,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",23120,"nan","NB","concrete","SHOULDER",40.13061479,-86.5188966,8,3.22,3.33,1.26,0.8524096385542167840034835038406204367755,2287,54.8,57.3,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID INSIDE SHOULDER"
"44",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.51890327,40.13063877,NULL),NULL,NULL),96,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",23127,"nan","NB","concrete","SHOULDER",40.13063877,-86.51890327,8,3.22,1.25,0.96,0.94399999999999998207999993324279721691,2287,55.5,56.9,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID INSIDE SHOULDER"
"45",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.51927028,40.13191064,NULL),NULL,NULL),97,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",23606,"nan","NB","concrete","SHOULDER",40.13191064,-86.51927028,8,3.22,2.46,1.03,0.8483606557377048558855144150837381123814,2287,55,58,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID INSIDE SHOULDER"
"46",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.51927543,40.13192974,NULL),NULL,NULL),98,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",23612,"nan","NB","concrete","SHOULDER",40.13192974,-86.51927543,8,3.22,1.21,0.87,0.941176470588235600593179589560119233451,2287,55.6,57.3,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID INSIDE SHOULDER"
"47",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.51978291,40.13325834,NULL),NULL,NULL),99,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",24121,"nan","NB","concrete","SHOULDER",40.13325834,-86.51978291,8,3.22,2.92,1.19,0.8541666666666667693865744567355692986284,2287,54.7,58.7,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID INSIDE SHOULDER"
"48",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.51979403,40.13328073,NULL),NULL,NULL),100,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",24127,"nan","NB","concrete","SHOULDER",40.13328073,-86.51979403,8,3.22,1.32,0.97,0.9538461538461539786982253458373174516214,2287,55.3,57.9,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID INSIDE SHOULDER"
"49",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.52054037,40.13455238,NULL),NULL,NULL),101,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",24616,"nan","NB","concrete","SHOULDER",40.13455238,-86.52054037,8,3.22,2.25,1.01,0.8928571428571426594387747736990053193515,2287,54.4,57.5,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID INSIDE SHOULDER"
"50",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.52055178,40.13456825,NULL),NULL,NULL),102,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",24623,"nan","NB","concrete","SHOULDER",40.13456825,-86.52055178,8,3.22,1.11,0.82,0.9090909090909089752066111392226114671831,2287,54.8,57,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID INSIDE SHOULDER"
"51",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.52143462,40.13564018,NULL),NULL,NULL),103,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",25092,"nan","NB","concrete","SHOULDER",40.13564018,-86.52143462,8,3.22,2.18,0.91,0.8755760368663595739981741442213051614931,2287,54.6,57.1,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID INSIDE SHOULDER"
"52",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.52144927,40.1356557,NULL),NULL,NULL),104,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",25098,"nan","NB","concrete","SHOULDER",40.1356557,-86.52144927,8,3.22,0.96,0.72,0.9368421052631578747922436930136000731183,2287,55.3,56.9,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID INSIDE SHOULDER"
"53",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.52248415,40.13681602,NULL),NULL,NULL),105,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",25594,"nan","NB","concrete","SHOULDER",40.13681602,-86.52248415,8,3.22,3.29,1.32,0.86585365853658542645746601993692251813,2287,55.5,57.1,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID INSIDE SHOULDER"
"54",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.52250951,40.13684569,NULL),NULL,NULL),106,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",25600,"nan","NB","concrete","SHOULDER",40.13684569,-86.52250951,8,3.22,1.09,0.8,0.9174311926605504284151164598009816424463,2287,55.8,57,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID INSIDE SHOULDER"
"55",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.52334012,40.13779768,NULL),NULL,NULL),107,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",25984,"nan","NB","concrete","SHOULDER",40.13779768,-86.52334012,8,3.22,3.41,1.38,0.8643067846607669981117464659110759994483,2287,55.3,58.1,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID INSIDE SHOULDER"
"56",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.52334531,40.13780546,NULL),NULL,NULL),108,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",25988,"nan","NB","concrete","SHOULDER",40.13780546,-86.52334531,8,3.22,1.29,0.95,0.9296874999999998944091792941435302862656,2287,55.6,57.6,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID INSIDE SHOULDER"
"57",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.49666665,40.069255,NULL),NULL,NULL),1,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",7,"nan","NB","concrete","UNKNOWN",40.069255,-86.49666665,8,3.24,2.89,1.18,0.8706293706293707239962837893509146377303,2288,52,56,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID LANE 1"
"58",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.49666666,40.069255,NULL),NULL,NULL),2,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",10,"nan","NB","concrete","UNKNOWN",40.069255,-86.49666666,8,3.24,1.32,0.88,0.9461538461538462059171599572932318559941,2288,52.1,55.5,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID LANE 1"
"59",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.49714654,40.07043501,NULL),NULL,NULL),3,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",502,"nan","NB","concrete","UNKNOWN",40.07043501,-86.49714654,8,3.24,2.94,1.18,0.8694158075601371895702686036085605456363,2288,50.6,55.4,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID LANE 1"
"60",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.49715832,40.07046308,NULL),NULL,NULL),4,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",509,"nan","NB","concrete","UNKNOWN",40.07046308,-86.49715832,8,3.24,1.3,0.89,0.9218750000000000476074220523514718940537,2288,51.7,54.9,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID LANE 1"
"61",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.49770314,40.07178756,NULL),NULL,NULL),5,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",991,"nan","NB","concrete","UNKNOWN",40.07178756,-86.49770314,8,3.24,3.74,1.28,0.8544474393530997951191871110721642702852,2288,51.7,54.9,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID LANE 1"
"62",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.49771343,40.07181142,NULL),NULL,NULL),6,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",997,"nan","NB","concrete","UNKNOWN",40.07181142,-86.49771343,8,3.24,1.14,0.77,0.9292035398230090774532078346460557222266,2288,52.1,54.4,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID LANE 1"
